#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18D20
#Date Time: 2020-09-17 16:15:27.334
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 1.1 V/div Offset: 0 V Attenuation: 1 X
#Math 1: Function: C1 / 100
#Wavegen Channel 1: Running
#Mode: Simple
#Type: RampUp
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 100 %
#Phase: 0 °

Time (s),Channel 2 (V),Math 1 (A)
0.00282925,-1.58751538922531,-0.001560731825543036
0.0028305,-1.572868652391743,-0.001547459082979639
0.00283175,-1.558221915558175,-0.001534186340416241
0.002833,-1.550898547141391,-0.001524231783493693
0.00283425,-1.543575178724607,-0.001517595412211994
0.0028355,-1.525266757682647,-0.001510959040930295
0.00283675,-1.521605073474255,-0.001497686298366897
0.002838,-1.506958336640688,-0.0014844135558035
0.00283925,-1.495973284015512,-0.001474458998880951
0.0028405,-1.484988231390336,-0.001461186256317554
0.00284175,-1.477664862973552,-0.001447913513754156
0.002843,-1.466679810348376,-0.001431322585549909
0.00284425,-1.452033073514808,-0.00142136802862736
0.0028455,-1.441048020889632,-0.001414731657345661
0.00284675,-1.430062968264457,-0.001401458914782264
0.002848,-1.411754547222497,-0.001388186172218866
0.00284925,-1.400769494597321,-0.001374913429655468
0.0028505,-1.389784441972145,-0.001368277058373769
0.00285175,-1.378799389346969,-0.001355004315810372
0.002853,-1.371476020930185,-0.001341731573246974
0.00285425,-1.356829284096618,-0.001331777016324425
0.0028555,-1.345844231471442,-0.001321822459401877
0.00285675,-1.334859178846266,-0.00130854971683848
0.002858,-1.327535810429482,-0.001298595159915931
0.00285925,-1.316550757804306,-0.001291958788634232
0.0028605,-1.301904020970738,-0.001278686046070835
0.00286175,-1.283595599928778,-0.001265413303507437
0.002863,-1.276272231511995,-0.001252140560944039
0.00286425,-1.268948863095211,-0.001242186004021491
0.0028655,-1.261625494678427,-0.001228913261458093
0.00286675,-1.246978757844859,-0.001218958704535545
0.002868,-1.232332021011291,-0.001209004147612997
0.00286925,-1.228670336802899,-0.001199049590690448
0.0028705,-1.21036191576094,-0.001185776848127051
0.00287175,-1.199376863135764,-0.001172504105563653
0.002873,-1.188391810510588,-0.001162549548641105
0.00287425,-1.181068442093804,-0.001152594991718557
0.0028755,-1.166421705260236,-0.001139322249155159
0.00287675,-1.162760021051844,-0.00113268587787346
0.002878,-1.144451600009885,-0.001122731320950912
0.00287925,-1.129804863176317,-0.001106140392746664
0.0028805,-1.122481494759533,-0.001096185835824116
0.00288175,-1.111496442134357,-0.001082913093260718
0.002883,-1.096849705300789,-0.00107295853633817
0.00288425,-1.082202968467221,-0.001063003979415622
0.0028855,-1.071217915842045,-0.001053049422493073
0.00288675,-1.063894547425261,-0.001039776679929676
0.002888,-1.06023286321687,-0.001026503937366278
0.00288925,-1.04192444217491,-0.001019867566084579
0.0028905,-1.027277705341342,-0.001006594823521182
0.00289175,-1.016292652716166,-0.0009900038953169342
0.002893,-1.008969284299382,-0.0009833675240352355
0.00289425,-0.9943225474658146,-0.0009700947814718378
0.0028955,-0.9833374948406388,-0.00095682203890844
0.00289675,-0.9723524422154628,-0.0009501856676267412
0.002898,-0.961367389590287,-0.0009369129250633434
0.00289925,-0.9467206527567191,-0.0009269583681407952
0.0029005,-0.9393972843399354,-0.0009170038112182469
0.00290175,-0.9284122317147594,-0.0009004128830139998
0.002903,-0.9137654948811917,-0.000887140140450602
0.00290425,-0.9027804422560159,-0.0008805037691689031
0.0029055,-0.8917953896308399,-0.0008738673978872043
0.00290675,-0.8808103370056641,-0.0008572764696829572
0.002908,-0.8734869685888802,-0.0008440037271195594
0.00290925,-0.8551785475469205,-0.0008373673558378606
0.0029105,-0.8478551791301365,-0.0008207764276336134
0.00291175,-0.8405318107133526,-0.0008108218707110651
0.002913,-0.8295467580881768,-0.0007975491281476673
0.00291425,-0.8112383370462171,-0.000787594571225119
0.0029155,-0.8039149686294331,-0.0007743218286617214
0.00291675,-0.7929299160042573,-0.0007676854573800225
0.002918,-0.7819448633790815,-0.0007577309004574742
0.00291925,-0.7672981265455137,-0.0007444581578940765
0.0029205,-0.752651389711946,-0.0007345036009715282
0.00292175,-0.7453280212951621,-0.0007212308584081305
0.002923,-0.7343429686699861,-0.0007112763014855822
0.00292425,-0.7270196002532023,-0.0007013217445630339
0.0029255,-0.7123728634196345,-0.0006880490019996362
0.00292675,-0.7013878107944587,-0.0006714580737953891
0.002928,-0.6904027581692829,-0.0006615035168728408
0.00292925,-0.6830793897524989,-0.0006449125886685936
0.0029305,-0.6684326529189311,-0.0006349580317460453
0.00293175,-0.6611092845021471,-0.0006216852891826475
0.002933,-0.6428008634601874,-0.0006183671035417982
0.00293425,-0.6354774950434035,-0.0006084125466192499
0.0029355,-0.6208307582098358,-0.0005984579896967016
0.00293675,-0.6098457055846598,-0.0005885034327741533
0.002938,-0.5951989687510921,-0.0005719125045699061
0.00293925,-0.5842139161259161,-0.000555321576365659
0.0029405,-0.5732288635007403,-0.0005486852050839601
0.00294175,-0.5659054950839564,-0.0005387306481614118
0.002943,-0.5512587582503887,-0.0005254579055980141
0.00294425,-0.5402737056252129,-0.0005121851630346164
0.0029455,-0.5366120214168209,-0.0005055487917529175
0.00294675,-0.521965284583253,-0.0004922760491895198
0.002948,-0.5036568635412932,-0.0004823214922669715
0.00294925,-0.4963334951245094,-0.0004723669353444232
0.0029505,-0.4816867582909417,-0.0004557760071401761
0.00295175,-0.4707017056657658,-0.0004425032645767783
0.002953,-0.4633783372489819,-0.00043254870765423
0.00295425,-0.4487316004154141,-0.0004259123363725312
0.0029555,-0.4377465477902382,-0.0004159577794499829
0.00295675,-0.4267614951650624,-0.0004026850368865852
0.002958,-0.4157764425398865,-0.0003927304799640369
0.00295925,-0.4047913899147107,-0.0003761395517597897
0.0029605,-0.3974680214979268,-0.0003695031804780908
0.00296175,-0.382821284664359,-0.0003595486235555425
0.002963,-0.3681745478307912,-0.0003462758809921449
0.00296425,-0.3608511794140073,-0.0003363213240695966
0.0029655,-0.3498661267888314,-0.0003230485815061988
0.00296675,-0.3388810741636556,-0.0003097758389428011
0.002968,-0.3278960215384797,-0.0002998212820202528
0.00296925,-0.3169109689133039,-0.0002898667250977045
0.0029705,-0.3022642320797361,-0.0002799121681751563
0.00297175,-0.2876174952461683,-0.0002633212399709091
0.002973,-0.2802941268293844,-0.0002467303117666619
0.00297425,-0.2656473899958166,-0.0002400939404849631
0.0029755,-0.2546623373706408,-0.0002268211979215654
0.00297675,-0.2473389689538568,-0.0002168666409990171
0.002978,-0.2326922321202891,-0.0002069120840764688
0.00297925,-0.2180454952867213,-0.0002002757127947699
0.0029805,-0.2107221268699374,-0.0001870029702313722
0.00298175,-0.1997370742447615,-0.0001737302276679745
0.002983,-0.1887520216195857,-0.0001637756707454262
0.00298425,-0.1814286532028018,-0.0001538211138228779
0.0029855,-0.1704436005776259,-0.0001405483712594802
0.00298675,-0.1521351795356662,-0.0001272756286960824
0.002988,-0.1338267584937064,-0.0001140028861326847
0.00298925,-0.1338267584937064,-0.0001073665148509859
0.0029905,-0.1191800216601386,-9.077558664673871e-05
0.00299175,-0.1118566532433547,-8.082102972419041e-05
0.002993,-0.09720991640978692,-7.086647280164213e-05
0.00299425,-0.08988654799300302,-5.759373023824441e-05
0.0029955,-0.07523981115943522,-4.763917331569611e-05
0.00299675,-0.06425475853425937,-3.768461639314783e-05
0.002998,-0.05326970590908352,-2.44118738297501e-05
0.00299925,-0.03862296907551573,-1.113913126635238e-05
0.0030005,-0.02397623224194793,-4.502759984653521e-06
0.00300175,-0.01665286382516402,5.45179693789477e-06
0.003003,-0.005667811199988177,1.872453950129249e-05
0.00300425,0.005317241425187672,2.867909642384078e-05
0.0030055,0.01630229405036352,4.858821026893736e-05
0.00300675,0.02362566246714742,5.854276719148566e-05
0.003008,0.03827239930071522,6.517913847318452e-05
0.00300925,0.05291913613428302,7.513369539573281e-05
0.0030105,0.06024250455106692,8.840643795913053e-05
0.00301175,0.07122755717624277,9.836099488167882e-05
0.003013,0.08221260980141862,0.0001083155518042271
0.00301425,0.09319766242659447,0.0001182701087267754
0.0030155,0.1041827150517703,0.0001282246656493237
0.00301675,0.1188294518853381,0.0001481337794944203
0.003018,0.129814504510514,0.0001580883364169686
0.00301925,0.1371378729272979,0.0001713610789803663
0.0030205,0.1517846097608657,0.0001813156359029146
0.00302175,0.1627696623860415,0.0001945883784663123
0.003023,0.1700930308028254,0.0002012247497480112
0.00302425,0.1810780834280012,0.0002111793066705594
0.0030255,0.1957248202615691,0.0002211338635931077
0.00302675,0.2067098728867449,0.000231088420515656
0.003028,0.2176949255119207,0.0002476793487199032
0.00302925,0.2360033465538805,0.0002609520912833009
0.0030305,0.2433267149706644,0.0002709066482058492
0.00303175,0.2543117675958402,0.0002775430194875481
0.003033,0.2652968202210161,0.0002908157620509458
0.00303425,0.2799435570545839,0.0003040885046143435
0.0030355,0.2909286096797598,0.0003140430615368918
0.00303675,0.3019136623049356,0.0003206794328185906
0.003038,0.3165603991385034,0.0003372703610228378
0.00303925,0.3238837675552873,0.0003505431035862355
0.0030405,0.3348688201804632,0.0003604976605087838
0.00304175,0.3495155570140309,0.0003737704030721815
0.003043,0.3568389254308149,0.0003837249599947298
0.00304425,0.3641622938475987,0.0003936795169172781
0.0030455,0.3751473464727746,0.0004069522594806759
0.00304675,0.3861323990979504,0.0004169068164032241
0.003048,0.4007791359315183,0.0004268613733257724
0.00304925,0.415425872765086,0.0004401341158891701
0.0030505,0.4264109253902619,0.0004534068584525679
0.00305175,0.4337342938070458,0.0004633614153751162
0.003053,0.4483810306406136,0.0004766341579385139
0.00305425,0.4593660832657894,0.0004865887148610621
0.0030555,0.4740128200993572,0.000493225086142761
0.00305675,0.4849978727245331,0.0005098160143470081
0.003058,0.4959829253497089,0.0005230887569104059
0.00305925,0.5069679779748848,0.0005230887569104059
0.0030605,0.5179530306000606,0.0005396796851146531
0.00306175,0.5289380832252364,0.0005529524276780507
0.003063,0.5399231358504124,0.0005595887989597497
0.00306425,0.5472465042671961,0.0005728615415231473
0.0030655,0.5655549253091561,0.0005894524697273945
0.00306675,0.5765399779343319,0.0005994070266499428
0.003068,0.5838633463511158,0.0006093615835724911
0.00306925,0.5948483989762916,0.0006226343261358889
0.0030705,0.6058334516014674,0.0006325888830584371
0.00307175,0.6131568200182513,0.0006458616256218348
0.003073,0.6278035568518192,0.0006591343681852325
0.00307425,0.638788609476995,0.0006724071107486303
0.0030755,0.6534353463105627,0.0006724071107486303
0.00307675,0.6607587147273466,0.0006889980389528774
0.003078,0.6754054515609145,0.0007022707815162752
0.00307925,0.6863905041860903,0.0007122253384388234
0.0030805,0.6973755568112661,0.0007254980810022212
0.00308175,0.70469892522805,0.0007288162666430705
0.003083,0.7156839778532258,0.0007420890092064683
0.00308425,0.7266690304784018,0.0007586799374107154
0.0030855,0.7413157673119695,0.0007719526799741132
0.00308675,0.7523008199371455,0.0007852254225375109
0.003088,0.7632858725623213,0.0007918617938192097
0.00308925,0.7742709251874971,0.0008051345363826075
0.0030905,0.7852559778126729,0.0008117709076643063
0.00309175,0.7925793462294568,0.0008217254645868546
0.003093,0.8145494514798086,0.0008383163927911018
0.00309425,0.8291961883133763,0.0008515891353544996
0.0030955,0.8401812409385523,0.0008615436922770478
0.00309675,0.847504609355336,0.0008748164348404455
0.003098,0.858489661980512,0.0008847709917629938
0.00309925,0.8658130303972957,0.0008980437343263915
0.0031005,0.8804597672308636,0.0009079982912489398
0.00310175,0.8914448198560394,0.0009212710338123376
0.003103,0.9024298724812154,0.0009312255907348859
0.00310425,0.9097532408979991,0.0009411801476574341
0.0031055,0.924399977731567,0.0009511347045799824
0.00310675,0.9353850303567428,0.0009644074471433802
0.003108,0.9500317671903107,0.0009743620040659285
0.00310925,0.9573551356070946,0.0009876347466293261
0.0031105,0.9683401882322704,0.0009975893035518745
0.00311175,0.9793252408574462,0.001010862046115272
0.003113,0.9903102934826222,0.00102413478867867
0.00311425,1.00495703031619,0.001034089345601218
0.0031155,1.02326545135815,0.001040725716882917
0.00311675,1.030588819774934,0.001053998459446315
0.003118,1.04157387240011,0.001067271202009712
0.00311925,1.052558925025285,0.001077225758932261
0.0031205,1.063543977650461,0.001090498501495658
0.00312175,1.067205661858853,0.001103771244059056
0.003123,1.085514082900813,0.001113725800981604
0.00312425,1.092837451317597,0.001123680357904153
0.0031255,1.103822503942773,0.001136953100467551
0.00312675,1.11846924077634,0.001150225843030948
0.003128,1.129454293401516,0.001160180399953497
0.00312925,1.1367776618183,0.001170134956876045
0.0031305,1.151424398651868,0.001176771328157744
0.00313175,1.158747767068652,0.001190044070721141
0.003133,1.177056188110612,0.001203316813284539
0.00313425,1.188041240735787,0.001216589555847937
0.0031355,1.202687977569355,0.001223225927129636
0.00313675,1.213673030194531,0.001236498669693033
0.003138,1.220996398611315,0.00125640778353813
0.00313925,1.228319767028099,0.001263044154819829
0.0031405,1.242966503861667,0.001266362340460678
0.00314175,1.253951556486843,0.001276316897383227
0.003143,1.264936609112018,0.001292907825587474
0.00314425,1.279583345945586,0.001309498753791721
0.0031455,1.294230082779154,0.001319453310714269
0.00314675,1.30521513540433,0.001332726053277667
0.003148,1.316200188029506,0.001342680610200215
0.00314925,1.323523556446289,0.001349316981481914
0.0031505,1.338170293279857,0.001362589724045312
0.00315175,1.341831977488249,0.00137254428096786
0.003153,1.352817030113425,0.001385817023531258
0.00315425,1.371125451155385,0.001392453394812957
0.0031555,1.378448819572169,0.001409044323017204
0.00315675,1.389433872197345,0.001418998879939752
0.003158,1.404080609030913,0.00143227162250315
0.00315925,1.41872734586448,0.001445544365066548
0.0031605,1.426050714281264,0.001455498921989096
0.00316175,1.440697451114832,0.001468771664552494
0.003163,1.448020819531616,0.001475408035834192
0.00316425,1.459005872156792,0.00148868077839759
0.0031655,1.469990924781968,0.001495317149679289
0.00316675,1.484637661615535,0.001508589892242687
0.003168,1.495622714240711,0.001521862634806085
0.00316925,1.502946082657495,0.001535135377369482
0.0031705,1.517592819491063,0.001541771748651181
0.00317175,1.524916187907847,0.001551726305573729
0.003173,1.535901240533023,0.001564999048137127
0.00317425,1.543224608949807,0.001574953605059676
0.0031755,1.565194714200158,0.001588226347623073
0.00317675,1.565194714200158,0.001598180904545621
0.003178,1.579841451033726,0.00160813546146817
0.00317925,1.594488187867294,0.001618090018390718
0.0031805,1.609134924700862,0.001631362760954116
0.00318175,1.620119977326038,0.001641317317876664
0.003183,1.627443345742821,0.001651271874799212
0.00318425,1.638428398367997,0.00166454461736261
0.0031855,1.653075135201565,0.001677817359926008
0.00318675,1.664060187826741,0.001687771916848556
0.003188,1.671383556243525,0.001697726473771104
0.00318925,1.686030293077093,0.001717635587616201
0.0031905,1.697015345702269,0.0017242719588979
0.00319175,1.711662082535836,0.001737544701461297
0.003193,1.71898545095262,0.001747499258383846
0.00319425,1.729970503577796,0.001760772000947244
0.0031955,1.740955556202972,0.001774044743510641
0.00319675,1.762925661453324,0.001783999300433189
0.003198,1.766587345661716,0.001787317486074039
0.00319925,1.777572398286891,0.001800590228637437
0.0032005,1.792219135120459,0.001813862971200834
0.00320175,1.799542503537243,0.001823817528123383
0.003203,1.814189240370811,0.001830453899405082
0.00320425,1.821512608787595,0.001843726641968479
0.0032055,1.832497661412771,0.001856999384531877
0.00320675,1.847144398246338,0.001870272127095275
0.003208,1.858129450871514,0.001880226684017823
0.00320925,1.865452819288298,0.00189681761222207
0.0032105,1.86911450349669,0.001900135797862919
0.00321175,1.891084608747042,0.001916726726067167
0.003213,1.902069661372218,0.001929999468630564
0.00321425,1.916716398205786,0.001939954025553113
0.0032155,1.924039766622569,0.001949908582475661
0.00321675,1.938686503456137,0.001963181325039059
0.003218,1.953333240289705,0.001973135881961607
0.00321925,1.964318292914881,0.001983090438884155
0.0032205,1.975303345540057,0.001996363181447553
0.00322175,1.982626713956841,0.002002999552729252
0.003223,1.989950082373624,0.002019590480933499
0.00322425,2.008258503415584,0.002026226852215198
0.0032255,2.01924355604076,0.002039499594778596
0.00322675,2.026566924457544,0.002052772337341993
0.003228,2.03755197708272,0.002062726894264542
0.00322925,2.048537029707896,0.002075999636827939
0.0032305,2.059522082333071,0.002089272379391337
0.00323175,2.074168819166639,0.002099226936313885
0.003233,2.085153871791815,0.002112499678877283
0.00323425,2.096138924416991,0.002122454235799831
0.0032355,2.107123977042167,0.00213240879272238
0.00323675,2.114447345458951,0.002145681535285777
0.003238,2.125432398084127,0.002155636092208325
0.00323925,2.143740819126086,0.002165590649130874
0.0032405,2.154725871751262,0.002182181577335121
0.00324175,2.162049240168046,0.002192136134257669
0.003243,2.176695977001614,0.002198772505539368
0.00324425,2.191342713835182,0.002208727062461916
0.0032455,2.202327766460357,0.002228636176307013
0.00324675,2.213312819085533,0.002235272547588712
0.003248,2.220636187502317,0.002251863475792959
0.00324925,2.227959555919101,0.002261818032715507
0.0032505,2.242606292752669,0.002271772589638055
0.00325175,2.253591345377845,0.002278408960919755
0.003253,2.260914713794629,0.002291681703483152
0.00325425,2.271899766419804,0.002301636260405701
0.0032555,2.28288481904498,0.002314909002969098
0.00325675,2.293869871670156,0.002321545374250797
0.003258,2.308516608503724,0.002331499931173346
0.00325925,2.326825029545684,0.002351409045018442
0.0032605,2.33781008217086,0.00236468178758184
0.00326175,2.345133450587643,0.002371318158863539
0.003263,2.356118503212819,0.002384590901426936
0.00326425,2.367103555837995,0.002394545458349485
0.0032655,2.378088608463171,0.002397863643990334
0.00326675,2.392735345296739,0.002417772757835431
0.003268,2.403720397921915,0.002431045500398828
0.00326925,2.418367134755483,0.002444318242962226
0.0032705,2.43301387158905,0.002454272799884774
0.00327175,2.443998924214226,0.002460909171166473
0.003273,2.447660608422618,0.002474181913729871
0.00327425,2.462307345256186,0.002484136470652419
0.0032755,2.46963071367297,0.002494091027574967
0.00327675,2.484277450506537,0.002507363770138366
0.003278,2.491600818923322,0.002517318327060913
0.00327925,2.502585871548497,0.002527272883983461
0.0032805,2.517232608382065,0.002540545626546859
0.00328175,2.528217661007241,0.002553818369110257
0.003283,2.539202713632417,0.002567091111673655
0.00328425,2.550187766257593,0.002577045668596203
0.0032855,2.564834503091161,0.002587000225518752
0.00328675,2.572157871507944,0.0025969547824413
0.003288,2.579481239924728,0.002613545710645547
0.00328925,2.594127976758296,0.002623500267568095
0.0032905,2.60145134517508,0.002633454824490643
0.00329175,2.616098082008648,0.002650045752694891
0.003293,2.630744818842216,0.00265336393833574
0.00329425,2.645391555675783,0.002666636680899138
0.0032955,2.656376608300959,0.002673273052180837
0.00329675,2.667361660926135,0.002683227609103385
0.003298,2.674685029342919,0.002689863980385085
0.00329925,2.689331766176487,0.002706454908589331
0.0033005,2.700316818801663,0.002726364022434428
0.00330175,2.711301871426838,0.002729682208075277
0.003303,2.718625239843623,0.002742954950638675
0.00330425,2.729610292468798,0.002752909507561223
0.0033055,2.747918713510758,0.002762864064483771
0.00330675,2.758903766135934,0.00277281862140632
0.003308,2.76988881876111,0.002786091363969717
0.00330925,2.777212187177894,0.002799364106533116
0.0033105,2.791858924011462,0.002812636849096513
0.00331175,2.802843976636637,0.002822591406019061
0.003313,2.813829029261813,0.00282922777730076
0.00331425,2.821152397678597,0.002845818705505007
0.0033155,2.839460818720557,0.002862409633709254
0.00331675,2.846784187137341,0.002875682376272652
0.003318,2.857769239762516,0.002882318747554351
0.00331925,2.868754292387692,0.002892273304476899
0.0033205,2.887062713429652,0.002898909675758597
0.00332175,2.887062713429652,0.002905546047040297
0.003323,2.905371134471612,0.002918818789603694
0.00332425,2.916356187096788,0.002932091532167092
0.0033255,2.923679555513572,0.00294204608908964
0.00332675,2.941987976555531,0.002955318831653039
0.003328,2.945649660763923,0.002965273388575587
0.00332925,2.956634713389099,0.002975227945498135
0.0033305,2.971281450222667,0.002988500688061533
0.00333175,2.982266502847843,0.00300177343062493
0.003333,3.000574923889803,0.003011727987547479
0.00333425,3.004236608098195,0.003021682544470027
0.0033355,3.01522166072337,0.003034955287033425
0.00333675,3.029868397556938,0.003044909843955973
0.003338,3.040853450182114,0.00305818258651937
0.00333925,3.05183850280729,0.003068137143441919
0.0033405,3.055500187015682,0.003078091700364467
0.00334175,3.070146923849249,0.003088046257287016
0.003343,3.084793660682817,0.003101318999850413
0.00334425,3.095778713307993,0.003114591742413811
0.0033455,3.106763765933169,0.00312122811369551
0.00334675,3.117748818558345,0.003134500856258907
0.003348,3.132395555391913,0.003147773598822306
0.00334925,3.147042292225481,0.003157728155744853
0.0033505,3.150703976433872,0.003171000898308252
0.00335175,3.158027344850656,0.00317763726958995
0.003353,3.172674081684224,0.003190910012153347
0.00335425,3.187320818517792,0.003204182754716746
0.0033555,3.198305871142968,0.003214137311639294
0.00335675,3.205629239559752,0.003230728239843541
0.003358,3.223937660601711,0.003244000982406938
0.00335925,3.234922713226887,0.003253955539329487
0.0033605,3.242246081643671,0.003257273724970337
0.00336175,3.249569450060455,0.003273864653174584
0.003363,3.264216186894023,0.003283819210097132
0.00336425,3.275201239519199,0.003297091952660529
0.0033655,3.289847976352767,0.003307046509583078
0.00336675,3.300833028977943,0.003317001066505626
0.003368,3.31547976581151,0.003326955623428175
0.00336925,3.319141450019902,0.003340228365991572
0.0033705,3.337449871061862,0.00335018292291412
0.00337175,3.344773239478646,0.003366773851118368
0.003373,3.355758292103822,0.003373410222400066
0.00337425,3.366743344728997,0.003390001150604314
0.0033755,3.377728397354173,0.003396637521886012
0.00337675,3.392375134187741,0.003406592078808561
0.003378,3.403360186812917,0.003419864821371959
0.00337925,3.410683555229701,0.003429819378294506
0.0033805,3.421668607854877,0.003439773935217055
0.00338175,3.432653660480053,0.003453046677780452
0.003383,3.450962081522012,0.003466319420343851
0.00338425,3.461947134147188,0.003479592162907248
0.0033855,3.469270502563972,0.003486228534188947
0.00338675,3.487578923605932,0.003496183091111495
0.003388,3.494902292022716,0.003506137648034043
0.00338925,3.505887344647892,0.003516092204956592
0.0033905,3.516872397273068,0.003532683133160839
0.00339175,3.524195765689851,0.003542637690083388
0.003393,3.535180818315027,0.003555910432646785
0.00339425,3.546165870940203,0.003565864989569334
0.0033955,3.564474291982163,0.003579137732132731
0.00339675,3.575459344607339,0.003589092289055279
0.003398,3.582782713024122,0.003599046845977828
0.00339925,3.59742944985769,0.003612319588541225
0.0034005,3.604752818274474,0.003622274145463774
0.00340175,3.619399555108042,0.003628910516745473
0.003403,3.637707976150002,0.00364550144494972
0.00340425,3.641369660358394,0.003652137816231419
0.0034055,3.652354712983569,0.003668728744435665
0.00340675,3.667001449817137,0.003678683301358214
0.003408,3.681648186650705,0.003695274229562461
0.00340925,3.688971555067489,0.003701910600844161
0.0034105,3.696294923484273,0.003711865157766709
0.00341175,3.710941660317841,0.003725137900330107
0.003413,3.718265028734625,0.003738410642893504
0.00341425,3.732911765568192,0.003748365199816052
0.0034155,3.743896818193369,0.00376163794237945
0.00341675,3.754881870818544,0.003764956128020299
0.003418,3.762205239235328,0.003771592499301998
0.00341925,3.769528607652112,0.003791501613147095
0.0034205,3.78417534448568,0.003804774355710493
0.00342175,3.795160397110855,0.003814728912633041
0.003423,3.809807133944423,0.003824683469555589
0.00342425,3.824453870777991,0.003841274397759836
0.0034255,3.839100607611559,0.003851228954682384
0.00342675,3.846423976028343,0.003861183511604933
0.003428,3.857409028653519,0.003867819882886632
0.00342925,3.868394081278695,0.00387777443980918
0.0034305,3.87937913390387,0.003891047182372578
0.00343175,3.894025870737438,0.003907638110576824
0.003433,3.905010923362614,0.003917592667499374
0.00343425,3.912334291779398,0.003927547224421921
0.0034355,3.923319344404574,0.00393750178134447
0.00343675,3.93430439702975,0.003947456338267018
0.003438,3.945289449654926,0.003960729080830415
0.00343925,3.956274502280102,0.003970683637752964
0.0034405,3.970921239113669,0.003983956380316361
0.00344175,3.978244607530453,0.00399722912287976
0.003443,3.992891344364021,0.004007183679802307
0.00344425,4.003876396989197,0.004010501865443157
0.0034455,4.014861449614372,0.004023774608006555
0.00344675,4.029508186447941,0.004037047350569953
0.003448,4.033169870656332,0.004047001907492501
0.00344925,4.051478291698292,0.0040536382787742
0.0034505,4.06612502853186,0.004070229206978447
0.00345175,4.073448396948644,0.004083501949541844
0.003453,4.088095133782212,0.004093456506464393
0.00345425,4.091756817990603,0.004106729249027791
0.0034555,4.106403554824172,0.004120001991591188
0.00345675,4.117388607449347,0.004129956548513737
0.003458,4.128373660074523,0.004143229291077134
0.00345925,4.139358712699699,0.004156502033640532
0.0034605,4.146682081116483,0.00416645659056308
0.00346175,4.161328817950051,0.004176411147485629
0.003463,4.168652186366835,0.004186365704408177
0.00346425,4.186960607408794,0.004193002075689876
0.0034655,4.19794566003397,0.004206274818253274
0.00346675,4.208930712659146,0.004219547560816671
0.003468,4.219915765284322,0.00422950211773922
0.00346925,4.227239133701105,0.004239456674661768
0.0034705,4.245547554743065,0.004256047602866016
0.00347175,4.256532607368241,0.004262683974147714
0.003473,4.263855975785025,0.00427927490235196
0.00347425,4.278502712618593,0.004289229459274509
0.0034755,4.29314944945216,0.004302502201837906
0.00347675,4.300472817868945,0.004315774944401305
0.003478,4.31145787049412,0.004325729501323853
0.00347925,4.322442923119296,0.004335684058246402
0.0034805,4.333427975744472,0.004348956800809799
0.00348175,4.34807471257804,0.004355593172091498
0.003483,4.359059765203216,0.004365547729014046
0.00348425,4.366383133619999,0.004378820471577444
0.0034855,4.377368186245175,0.004388775028499992
0.00348675,4.392014923078744,0.004402047771063389
0.003488,4.402999975703919,0.004408684142345088
0.00348925,4.417646712537487,0.004418638699267638
0.0034905,4.428631765162663,0.004431911441831035
0.00349175,4.439616817787838,0.004445184184394432
0.003493,4.446940186204623,0.00445845692695783
0.00349425,4.457925238829798,0.004475047855162078
0.0034955,4.468910291454974,0.004485002412084625
0.00349675,4.47989534408015,0.004491638783366324
0.003498,4.494542080913718,0.004501593340288873
0.00349925,4.509188817747286,0.004511547897211421
0.0035005,4.520173870372462,0.00451818426849312
0.00350175,-3.055850756790482,-0.003720870677736016
0.003503,-4.813459176818618,-0.00486232653818822
0.00350425,-4.776842334734699,-0.004786008268448683
0.0035055,-4.751210545275955,-0.004779371897166984
0.00350675,-4.732902124233995,-0.004756144597681038
0.003508,-4.718255387400427,-0.004729599112554242
0.00350925,-4.70360865056686,-0.004703053627427447
0.0035105,-4.688961913733292,-0.00468314451358235
0.00351175,-4.674315176899724,-0.004663235399737254
0.003513,-4.656006755857764,-0.004640008100251308
0.00351425,-4.64868338744098,-0.004620098986406211
0.0035155,-4.63037496639902,-0.004600189872561115
0.00351675,-4.619389913773845,-0.004586917129997718
0.003518,-4.601081492731885,-0.004560371644870922
0.00351925,-4.590096440106709,-0.004537144345384976
0.0035205,-4.575449703273141,-0.004523871602821578
0.00352175,-4.560802966439574,-0.004503962488976481
0.003523,-4.546156229606006,-0.004480735189490536
0.00352425,-4.531509492772438,-0.004464144261286288
0.0035255,-4.520524440147262,-0.00444755333308204
0.00352675,-4.502216019105302,-0.004430962404877794
0.003528,-4.480245913854951,-0.004411053291032697
0.00352925,-4.465599177021383,-0.004397780548469299
0.0035305,-4.450952440187815,-0.004381189620265053
0.00353175,-4.428982334937463,-0.004367916877701654
0.003533,-4.414335598103896,-0.004354644135138257
0.00353425,-4.396027177061936,-0.00433805320693401
0.0035355,-4.38504212443676,-0.004321462278729763
0.00353675,-4.374057071811584,-0.004308189536166364
0.003538,-4.359410334978016,-0.004288280422321268
0.00353925,-4.341101913936057,-0.004275007679757871
0.0035405,-4.326455177102488,-0.004265053122835321
